use,29
make,15
withdraw,14
insert,10
want,8
enter,8
check,7
look,6
find,5
offer,5
take,5
associate,5
include,5
accept,4
ask,4
give,4
allow,4
deposit,4
transfer,4
call,3
forget,3
stand,3
prompt,3
install,3
access,3
automate,3
know,3
contain,2
prevent,2
permit,2
dispense,2
process,2
belong,2
avoid,2
walk,2
drive,2
go,2
remember,2
request,2
record,2
type,2
report,2
steal,2
complete,2
provide,2
set,2
see,2
pay,2
incur,2
watch,2
face,2
show,2
account,2
come,2
count,2
need,2
try,2
limit,2
label,2
depend,2
place,2
vary,2
feed,2
require,2
fill,2
get,2
exit,2
follow,2
issue,2
own,2
match,2
encode,1
transmit,1
create,1
help,1
reuse,1
authorize,1
form,1
code,1
send,1
open,1
select,1
wish,1
confirm,1
wait,1
locate,1
state,1
range,1
put,1
receive,1
correct,1
decide,1
like,1
keep,1
toss,1
cover,1
hide,1
read,1
beware,1
tack,1
isolate,1
guard,1
notify,1
notice,1
practice,1
light,1
mask,1
become,1
compromise,1
seem,1
link,1
ensure,1
travel,1
charge,1
close,1
swipe,1
add,1
live,1
change,1
shield,1
target,1
specify,1
base,1
present,1
stack,1
return,1
reinsert,1
start,1
prepare,1
print,1
display,1
hold,1
pre-set,1
end,1
press,1
switch,1
enable,1
perform,1
indicate,1
connect,1
operate,1
denominate,1
convert,1
identify,1
store,1
accord,1
decline,1
